City,Date,PM2.5,PM10,NO,NO2,NOx,CO,SO2,O3,AQI,AQI_Bucket,Year,Month,City_encoded,PM25_roll3,PM10_roll3,AQI_lag1,AQI_roll3,DayOfWeek
Bengaluru,2018-07-18,18.83,56.14,6.08,13.81,11.96,0.8,7.75,17.83,57.0,Satisfactory,2018,7,0,18.580000000000013,52.26000000000001,60.0,58.666666666666664,2
Bengaluru,2018-07-19,16.82,43.02,6.33,16.04,13.91,0.86,7.58,18.19,59.0,Satisfactory,2018,7,0,17.543333333333347,50.870000000000005,57.0,58.666666666666664,3
Bengaluru,2018-07-20,15.52,41.94,6.5,16.03,13.27,0.83,7.49,22.36,52.0,Satisfactory,2018,7,0,17.056666666666683,47.03333333333334,59.0,56.0,4
Bengaluru,2018-07-21,17.44,52.67,6.02,17.69,13.99,0.83,7.68,21.97,59.0,Satisfactory,2018,7,0,16.593333333333348,45.87666666666667,52.0,56.666666666666664,5
Bengaluru,2018-07-22,18.63,67.89,5.71,14.94,11.91,0.85,8.01,21.53,60.0,Satisfactory,2018,7,0,17.196666666666683,54.16666666666668,59.0,57.0,6
Bengaluru,2018-07-23,19.86,51.56,9.81,18.69,18.1,0.87,7.9,15.16,65.0,Satisfactory,2018,7,0,18.64333333333335,57.37333333333334,60.0,61.333333333333336,0
Bengaluru,2018-07-24,17.85,50.14,7.46,16.37,15.74,0.92,7.08,13.77,64.0,Satisfactory,2018,7,0,18.780000000000015,56.53000000000001,65.0,63.0,1
Bengaluru,2018-07-25,17.62,44.75,8.78,18.57,19.77,0.94,7.68,12.29,59.0,Satisfactory,2018,7,0,18.44333333333335,48.816666666666684,64.0,62.666666666666664,2
Bengaluru,2018-07-26,20.0,55.87,12.84,28.4,33.72,0.83,7.55,13.43,65.0,Satisfactory,2018,7,0,18.490000000000013,50.25333333333334,59.0,62.666666666666664,3
Bengaluru,2018-07-27,22.28,64.9,8.27,21.86,22.7,0.76,7.46,15.22,68.0,Satisfactory,2018,7,0,19.966666666666683,55.173333333333346,65.0,64.0,4
Bengaluru,2018-07-28,21.05,64.54,6.85,17.94,15.78,0.77,6.84,16.19,59.0,Satisfactory,2018,7,0,21.110000000000014,61.77000000000001,68.0,64.0,5
Bengaluru,2018-07-29,20.1,57.53,6.38,15.62,14.34,0.79,6.51,15.94,66.0,Satisfactory,2018,7,0,21.14333333333335,62.323333333333345,59.0,64.33333333333333,6
Bengaluru,2018-07-30,22.92,65.5,15.82,18.15,23.4,0.97,7.18,14.61,64.0,Satisfactory,2018,7,0,21.356666666666683,62.52333333333334,66.0,63.0,0
Bengaluru,2018-07-31,20.96,67.39,16.68,19.01,26.45,0.75,6.44,15.43,62.0,Satisfactory,2018,7,0,21.326666666666682,63.473333333333336,64.0,64.0,1
Bengaluru,2018-08-01,20.59,68.6,17.54,22.78,29.88,0.83,6.0,14.61,66.0,Satisfactory,2018,8,0,21.490000000000013,67.16333333333334,62.0,64.0,2
Bengaluru,2018-08-02,20.73,68.41,12.55,19.33,24.09,0.83,6.28,15.23,68.0,Satisfactory,2018,8,0,20.760000000000016,68.13333333333334,66.0,65.33333333333333,3
Bengaluru,2018-08-03,23.34,71.35,17.03,18.78,26.75,0.9,6.5,12.05,72.0,Satisfactory,2018,8,0,21.553333333333352,69.45333333333333,68.0,68.66666666666667,4
Bengaluru,2018-08-04,27.61,94.02,23.36,18.82,31.52,0.9,6.8,12.14,77.0,Satisfactory,2018,8,0,23.893333333333345,77.92666666666666,72.0,72.33333333333333,5
Bengaluru,2018-08-05,20.75,81.19,17.45,15.27,23.82,0.83,7.15,13.44,77.0,Satisfactory,2018,8,0,23.900000000000016,82.18666666666667,77.0,75.33333333333333,6
Bengaluru,2018-08-06,23.63,66.31,18.79,18.0,26.37,0.78,5.94,14.22,67.0,Satisfactory,2018,8,0,23.99666666666668,80.50666666666666,77.0,73.66666666666667,0
Bengaluru,2018-08-07,18.24,59.59,18.82,18.39,26.63,0.81,6.18,13.14,67.0,Satisfactory,2018,8,0,20.873333333333346,69.03000000000002,67.0,70.33333333333333,1
Bengaluru,2018-08-08,18.35,43.88,24.08,20.05,31.6,0.87,6.68,11.18,60.0,Satisfactory,2018,8,0,20.07333333333335,56.59333333333334,67.0,64.66666666666667,2
Bengaluru,2018-08-09,17.33,55.07,21.68,17.68,28.22,0.83,6.27,13.65,58.0,Satisfactory,2018,8,0,17.973333333333347,52.84666666666667,60.0,61.666666666666664,3
Bengaluru,2018-08-10,18.24,59.31,23.38,16.8,29.13,0.79,7.52,11.75,60.0,Satisfactory,2018,8,0,17.973333333333347,52.75333333333334,58.0,59.333333333333336,4
Bengaluru,2018-08-11,18.6,46.24,23.61,17.12,28.96,0.78,6.44,11.75,56.0,Satisfactory,2018,8,0,18.056666666666683,53.54000000000001,60.0,58.0,5
Bengaluru,2018-08-12,10.61,35.22,16.83,13.53,21.04,0.77,6.96,12.48,57.0,Satisfactory,2018,8,0,15.816666666666682,46.92333333333334,56.0,57.666666666666664,6
Bengaluru,2018-08-13,11.4,39.72,18.47,15.3,25.47,0.8,5.96,11.69,53.0,Satisfactory,2018,8,0,13.536666666666681,40.39333333333334,57.0,55.333333333333336,0
Bengaluru,2018-08-14,13.1,31.87,20.8,17.12,30.21,0.89,6.34,11.02,60.0,Satisfactory,2018,8,0,11.703333333333347,35.60333333333333,53.0,56.666666666666664,1
Bengaluru,2018-08-15,15.35,36.24,17.91,15.93,26.23,0.85,6.35,11.1,59.0,Satisfactory,2018,8,0,13.283333333333347,35.943333333333335,60.0,57.333333333333336,2
Bengaluru,2018-08-16,12.86,38.58,14.92,16.13,23.99,0.68,5.58,15.54,52.0,Satisfactory,2018,8,0,13.770000000000016,35.56333333333334,59.0,57.0,3
Bengaluru,2018-08-17,16.77,52.28,16.77,15.35,25.21,0.67,5.76,14.21,48.0,Good,2018,8,0,14.993333333333347,42.366666666666674,52.0,53.0,4
Bengaluru,2018-08-18,20.09,65.73,15.73,15.9,24.67,0.73,6.76,14.37,57.0,Satisfactory,2018,8,0,16.57333333333335,52.19666666666668,48.0,52.333333333333336,5
Bengaluru,2018-08-19,16.78,52.97,13.99,16.35,24.39,0.69,6.44,15.56,59.0,Satisfactory,2018,8,0,17.880000000000013,56.99333333333334,57.0,54.666666666666664,6
Bengaluru,2018-08-20,24.78,67.41,19.12,18.52,30.67,0.74,6.65,14.54,53.0,Satisfactory,2018,8,0,20.550000000000015,62.03666666666667,59.0,56.333333333333336,0
Bengaluru,2018-08-21,20.61,77.55,18.5,17.55,29.4,0.77,5.95,16.38,69.0,Satisfactory,2018,8,0,20.723333333333347,65.97666666666667,53.0,60.333333333333336,1
Bengaluru,2018-08-22,20.75,74.0,19.51,17.29,30.51,0.78,6.92,16.23,65.0,Satisfactory,2018,8,0,22.04666666666668,72.98666666666666,69.0,62.333333333333336,2
Bengaluru,2018-08-23,17.29,52.66,22.31,17.95,32.44,0.9,7.32,13.6,63.0,Satisfactory,2018,8,0,19.55000000000001,68.07000000000001,65.0,65.66666666666667,3
Bengaluru,2018-08-24,18.74,60.28,22.92,18.94,34.56,0.82,7.81,12.61,62.0,Satisfactory,2018,8,0,18.92666666666668,62.31333333333333,63.0,63.333333333333336,4
Bengaluru,2018-08-25,22.36,75.89,24.38,19.62,36.32,0.92,7.61,12.01,67.0,Satisfactory,2018,8,0,19.46333333333335,62.943333333333335,62.0,64.0,5
Bengaluru,2018-08-26,18.42,60.03,21.34,18.03,31.57,0.93,7.07,13.19,70.0,Satisfactory,2018,8,0,19.840000000000014,65.4,67.0,66.33333333333333,6
Bengaluru,2018-08-27,19.86,64.68,25.62,19.41,36.57,0.86,7.09,10.61,62.0,Satisfactory,2018,8,0,20.21333333333335,66.86666666666667,70.0,66.33333333333333,0
Bengaluru,2018-08-28,21.93,63.28,20.83,18.83,31.9,0.81,6.5,12.42,64.0,Satisfactory,2018,8,0,20.070000000000014,62.663333333333334,62.0,65.33333333333333,1
Bengaluru,2018-08-29,20.52,49.08,16.42,18.42,30.96,0.87,6.94,10.52,68.0,Satisfactory,2018,8,0,20.770000000000014,59.01333333333334,64.0,64.66666666666667,2
Bengaluru,2018-08-30,23.33,66.23,22.69,17.92,32.55,0.79,7.56,11.59,68.0,Satisfactory,2018,8,0,21.92666666666668,59.53000000000001,68.0,66.66666666666667,3
Bengaluru,2018-08-31,19.74,57.18,24.42,23.85,38.66,0.83,7.34,12.01,64.0,Satisfactory,2018,8,0,21.19666666666668,57.49666666666667,68.0,66.66666666666667,4
Bengaluru,2018-09-01,23.62,78.59,18.31,18.76,29.17,0.8,7.25,15.32,68.0,Satisfactory,2018,9,0,22.230000000000015,67.33333333333333,64.0,66.66666666666667,5
Bengaluru,2018-09-02,21.84,69.2,16.09,17.44,26.12,0.76,8.3,17.84,66.0,Satisfactory,2018,9,0,21.73333333333335,68.32333333333334,68.0,66.0,6
Bengaluru,2018-09-03,25.06,73.19,24.51,20.87,36.16,0.87,8.66,16.89,63.0,Satisfactory,2018,9,0,23.50666666666668,73.66000000000001,66.0,65.66666666666667,0
Bengaluru,2018-09-04,32.78,81.02,21.82,26.03,37.81,0.91,8.63,18.24,76.0,Satisfactory,2018,9,0,26.560000000000013,74.47000000000001,63.0,68.33333333333333,1
Bengaluru,2018-09-05,25.32,77.04,19.25,21.06,31.97,0.85,7.69,18.23,78.0,Satisfactory,2018,9,0,27.720000000000013,77.08333333333334,76.0,72.33333333333333,2
Bengaluru,2018-09-06,25.21,71.56,20.52,21.41,33.3,0.8,8.53,17.79,66.0,Satisfactory,2018,9,0,27.77000000000001,76.54,78.0,73.33333333333333,3
Bengaluru,2018-09-07,27.2,66.34,20.06,20.41,32.1,0.79,8.27,16.77,70.0,Satisfactory,2018,9,0,25.91000000000001,71.64666666666668,66.0,71.33333333333333,4
Bengaluru,2018-09-08,18.32,47.45,9.29,19.4,23.04,0.75,7.58,17.16,63.0,Satisfactory,2018,9,0,23.57666666666668,61.78333333333334,70.0,66.33333333333333,5
Bengaluru,2018-09-09,19.07,56.66,9.72,23.74,25.42,0.82,7.65,23.36,64.0,Satisfactory,2018,9,0,21.530000000000012,56.81666666666667,63.0,65.66666666666667,6
Bengaluru,2018-09-10,28.1,72.52,8.51,29.62,28.16,0.96,7.71,21.64,73.0,Satisfactory,2018,9,0,21.830000000000013,58.876666666666665,64.0,66.66666666666667,0
Bengaluru,2018-09-11,30.34,79.46,12.1,34.78,35.58,0.95,6.95,32.98,90.0,Satisfactory,2018,9,0,25.836666666666684,69.54666666666667,73.0,75.66666666666667,1
Bengaluru,2018-09-12,24.47,73.31,16.57,38.97,42.15,0.96,7.44,33.73,91.0,Satisfactory,2018,9,0,27.636666666666674,75.09666666666668,90.0,84.66666666666667,2
Bengaluru,2018-09-13,29.84,76.26,14.04,38.83,39.47,0.99,8.27,21.83,88.0,Satisfactory,2018,9,0,28.21666666666668,76.34333333333335,91.0,89.66666666666667,3
Bengaluru,2018-09-14,27.72,76.6,14.95,42.11,42.26,0.98,7.55,32.17,94.0,Satisfactory,2018,9,0,27.343333333333344,75.39,88.0,91.0,4
Bengaluru,2018-09-15,24.1,56.2,15.31,40.13,41.69,0.95,7.46,25.3,77.0,Satisfactory,2018,9,0,27.220000000000013,69.68666666666668,94.0,86.33333333333333,5
Bengaluru,2018-09-16,24.43,55.34,26.3,35.93,46.22,0.96,8.26,19.68,73.0,Satisfactory,2018,9,0,25.416666666666675,62.71333333333334,77.0,81.33333333333333,6
Bengaluru,2018-09-17,19.03,49.62,23.91,30.55,41.59,0.83,7.87,11.82,74.0,Satisfactory,2018,9,0,22.52000000000001,53.720000000000006,73.0,74.66666666666667,0
Bengaluru,2018-09-18,19.86,64.1,17.97,24.34,32.53,0.76,7.24,13.4,65.0,Satisfactory,2018,9,0,21.10666666666668,56.35333333333333,74.0,70.66666666666667,1
Bengaluru,2018-09-19,20.21,69.15,12.96,23.2,28.88,0.76,7.82,16.89,65.0,Satisfactory,2018,9,0,19.700000000000014,60.95666666666667,65.0,68.0,2
Bengaluru,2018-09-20,25.55,74.65,28.53,41.9,54.46,0.89,7.22,18.67,79.0,Satisfactory,2018,9,0,21.873333333333346,69.30000000000001,65.0,69.66666666666667,3
Bengaluru,2018-09-21,26.75,81.33,15.97,33.38,37.62,0.8,6.83,19.11,87.0,Satisfactory,2018,9,0,24.170000000000012,75.04333333333334,79.0,77.0,4
Bengaluru,2018-09-22,24.45,80.93,21.53,30.37,40.33,0.83,7.24,21.83,77.0,Satisfactory,2018,9,0,25.583333333333346,78.97000000000001,87.0,81.0,5
Bengaluru,2018-09-23,30.84,75.04,13.19,38.12,39.6,0.85,7.1,26.8,87.0,Satisfactory,2018,9,0,27.34666666666668,79.10000000000001,77.0,83.66666666666667,6
Bengaluru,2018-09-24,22.6,56.12,16.43,35.0,37.99,0.93,6.7,29.89,85.0,Satisfactory,2018,9,0,25.96333333333335,70.69666666666667,87.0,83.0,0
Bengaluru,2018-09-25,26.76,63.24,19.45,40.97,45.05,0.99,6.79,22.54,78.0,Satisfactory,2018,9,0,26.733333333333345,64.80000000000001,85.0,83.33333333333333,1
Bengaluru,2018-09-26,31.25,76.66,12.51,28.45,32.14,0.87,6.76,23.35,85.0,Satisfactory,2018,9,0,26.870000000000015,65.34,78.0,82.66666666666667,2
Bengaluru,2018-09-27,29.24,72.24,13.98,30.94,37.06,0.94,6.59,20.67,80.0,Satisfactory,2018,9,0,29.083333333333343,70.71333333333332,85.0,81.0,3
Bengaluru,2018-09-28,26.36,77.69,13.23,27.64,34.42,0.8,6.14,14.86,78.0,Satisfactory,2018,9,0,28.950000000000006,75.52999999999999,80.0,81.0,4
Bengaluru,2018-09-29,17.35,64.18,13.34,25.67,33.62,0.79,6.06,12.5,75.0,Satisfactory,2018,9,0,24.316666666666677,71.37,78.0,77.66666666666667,5
Bengaluru,2018-09-30,25.28,62.82,13.1,23.56,31.12,0.81,5.67,16.11,70.0,Satisfactory,2018,9,0,22.99666666666668,68.23,75.0,74.33333333333333,6
Bengaluru,2018-10-01,21.61,66.61,14.5,25.53,34.21,0.87,6.59,18.94,82.0,Satisfactory,2018,10,0,21.413333333333345,64.53666666666668,70.0,75.66666666666667,0
Bengaluru,2018-10-02,14.51,51.79,11.08,19.67,26.83,0.74,6.36,15.9,67.0,Satisfactory,2018,10,0,20.46666666666668,60.406666666666666,82.0,73.0,1
Bengaluru,2018-10-03,15.17,52.6,12.05,20.76,27.91,0.76,6.27,16.22,65.0,Satisfactory,2018,10,0,17.09666666666668,57.0,67.0,71.33333333333333,2
Bengaluru,2018-10-04,21.47,46.9,16.7,21.67,32.94,0.8,6.52,8.9,65.0,Satisfactory,2018,10,0,17.05000000000001,50.43,65.0,65.66666666666667,3
Bengaluru,2018-10-05,13.99,40.41,15.24,19.47,29.23,0.78,6.96,11.69,62.0,Satisfactory,2018,10,0,16.87666666666668,46.63666666666666,65.0,64.0,4
Bengaluru,2018-10-06,14.0,42.0,14.33,19.84,29.19,0.78,6.52,10.5,56.0,Satisfactory,2018,10,0,16.48666666666668,43.10333333333333,62.0,61.0,5
Bengaluru,2018-10-07,20.86,69.05,13.17,23.91,32.48,0.74,6.73,16.31,62.0,Satisfactory,2018,10,0,16.283333333333346,50.48666666666666,56.0,60.0,6
Bengaluru,2018-10-08,32.94,96.04,12.11,26.49,34.31,0.79,6.84,18.26,73.0,Satisfactory,2018,10,0,22.600000000000012,69.02999999999999,62.0,63.666666666666664,0
Bengaluru,2018-10-09,31.82,91.63,14.75,32.27,41.65,0.85,6.89,22.25,80.0,Satisfactory,2018,10,0,28.54000000000001,85.57333333333332,73.0,71.66666666666667,1
Bengaluru,2018-10-10,40.93,109.21,18.56,34.32,47.59,0.81,6.48,23.46,93.0,Satisfactory,2018,10,0,35.23000000000001,98.96,80.0,82.0,2
Bengaluru,2018-10-11,55.08,147.26,30.58,43.63,63.94,0.99,6.55,21.65,110.0,Moderate,2018,10,0,42.610000000000014,116.03333333333332,93.0,94.33333333333333,3
Bengaluru,2018-10-12,56.31,151.57,30.12,44.04,60.98,0.93,6.53,22.96,115.0,Moderate,2018,10,0,50.77333333333335,136.01333333333332,110.0,106.0,4
Bengaluru,2018-10-13,72.74,158.69,23.04,41.95,57.57,0.9,6.35,28.02,167.0,Moderate,2018,10,0,61.37666666666667,152.50666666666666,115.0,130.66666666666666,5
Bengaluru,2018-10-14,48.48,100.3,6.99,26.49,28.07,0.8,6.28,34.33,116.0,Moderate,2018,10,0,59.17666666666667,136.85333333333332,167.0,132.66666666666666,6
Bengaluru,2018-10-15,41.44,88.52,9.88,28.25,31.68,0.88,6.36,23.25,88.0,Satisfactory,2018,10,0,54.220000000000006,115.83666666666666,116.0,123.66666666666667,0
Bengaluru,2018-10-16,35.37,94.07,10.95,26.88,31.15,0.74,6.52,19.06,90.0,Satisfactory,2018,10,0,41.76333333333334,94.29666666666667,88.0,98.0,1
Bengaluru,2018-10-17,19.99,51.83,14.07,22.81,32.79,0.75,6.56,18.23,75.0,Satisfactory,2018,10,0,32.26666666666667,78.13999999999999,90.0,84.33333333333333,2
Bengaluru,2018-10-18,62.95,55.23,14.0,28.34,37.9,0.82,6.45,21.13,116.0,Moderate,2018,10,0,39.436666666666675,67.04333333333334,75.0,93.66666666666667,3
Bengaluru,2018-10-19,20.75,61.94,9.89,21.84,27.29,0.74,6.31,19.64,81.0,Satisfactory,2018,10,0,34.56333333333334,56.333333333333336,116.0,90.66666666666667,4
Bengaluru,2018-10-20,25.61,86.65,10.61,25.93,31.45,0.75,6.74,27.25,71.0,Satisfactory,2018,10,0,36.436666666666675,67.94,81.0,89.33333333333333,5
Bengaluru,2018-10-21,36.42,122.86,14.12,30.1,38.3,0.74,7.29,29.37,88.0,Satisfactory,2018,10,0,27.593333333333344,90.48333333333335,71.0,80.0,6
Bengaluru,2018-10-22,37.81,132.8,20.84,41.15,51.26,1.04,7.54,29.12,102.0,Moderate,2018,10,0,33.28000000000001,114.10333333333335,88.0,87.0,0
Bengaluru,2018-10-23,49.17,123.18,23.55,43.25,52.1,1.16,8.02,24.69,119.0,Moderate,2018,10,0,41.13333333333335,126.28000000000002,102.0,103.0,1
Bengaluru,2018-10-24,62.67,111.41,19.33,40.4,47.8,1.01,8.31,24.3,132.0,Moderate,2018,10,0,49.88333333333335,122.46333333333332,119.0,117.66666666666667,2
Bengaluru,2018-10-25,46.34,121.55,17.54,36.95,45.09,1.02,6.52,25.3,110.0,Moderate,2018,10,0,52.72666666666668,118.71333333333332,132.0,120.33333333333333,3
Bengaluru,2018-10-26,50.19,123.42,14.97,40.42,46.02,1.01,7.67,30.95,101.0,Moderate,2018,10,0,53.06666666666667,118.79333333333334,110.0,114.33333333333333,4
Bengaluru,2018-10-27,39.65,112.7,15.66,45.83,51.24,1.03,6.75,37.95,107.0,Moderate,2018,10,0,45.39333333333334,119.22333333333334,101.0,106.0,5
Bengaluru,2018-10-28,37.32,96.1,15.03,45.79,47.93,0.97,6.29,38.38,108.0,Moderate,2018,10,0,42.38666666666668,110.74,107.0,105.33333333333333,6
Bengaluru,2018-10-29,36.11,101.84,26.17,56.14,65.76,1.12,7.03,35.49,103.0,Moderate,2018,10,0,37.693333333333335,103.54666666666667,108.0,106.0,0
Bengaluru,2018-10-30,40.12,109.55,31.63,58.13,73.78,1.19,6.8,28.94,125.0,Moderate,2018,10,0,37.85,102.49666666666667,103.0,112.0,1
Bengaluru,2018-10-31,40.02,106.07,16.33,42.16,46.05,1.06,5.81,26.11,107.0,Moderate,2018,10,0,38.75000000000001,105.82,125.0,111.66666666666667,2
Bengaluru,2018-11-01,20.96,66.49,16.9,31.6,37.49,0.95,7.01,23.72,92.0,Satisfactory,2018,11,0,33.70000000000001,94.03666666666668,107.0,108.0,3
Bengaluru,2018-11-02,17.57,56.53,12.79,24.14,29.12,0.96,6.14,16.57,84.0,Satisfactory,2018,11,0,26.18333333333334,76.36333333333333,92.0,94.33333333333333,4
Bengaluru,2018-11-03,21.42,63.23,11.8,24.36,28.45,1.1,6.46,20.21,82.0,Satisfactory,2018,11,0,19.98333333333334,62.083333333333336,84.0,86.0,5
Bengaluru,2018-11-04,21.84,77.72,9.14,22.91,25.74,0.82,6.17,27.03,74.0,Satisfactory,2018,11,0,20.276666666666674,65.82666666666667,82.0,80.0,6
Bengaluru,2018-11-05,23.98,90.86,11.81,28.89,32.92,1.03,6.14,21.7,81.0,Satisfactory,2018,11,0,22.41333333333334,77.27,74.0,79.0,0
Bengaluru,2018-11-06,41.38,116.55,11.41,30.42,34.18,1.12,7.11,20.31,110.0,Moderate,2018,11,0,29.066666666666674,95.04333333333334,81.0,88.33333333333333,1
Bengaluru,2018-11-07,57.03,107.56,11.01,31.2,34.22,1.04,7.8,27.35,97.0,Satisfactory,2018,11,0,40.796666666666674,104.99000000000001,110.0,96.0,2
Bengaluru,2018-11-08,61.98,108.02,14.54,32.99,38.24,0.99,7.7,23.63,144.0,Moderate,2018,11,0,53.463333333333345,110.71,97.0,117.0,3
Bengaluru,2018-11-09,33.68,98.45,11.58,29.99,32.31,0.99,5.77,25.02,94.0,Satisfactory,2018,11,0,50.896666666666675,104.67666666666668,144.0,111.66666666666667,4
Bengaluru,2018-11-10,50.36,88.44,14.78,35.38,39.15,1.05,4.97,29.27,96.0,Satisfactory,2018,11,0,48.67333333333334,98.30333333333334,94.0,111.33333333333333,5
Bengaluru,2018-11-11,55.48,101.12,16.45,37.67,43.57,1.11,5.67,34.04,105.0,Moderate,2018,11,0,46.50666666666668,96.00333333333334,96.0,98.33333333333333,6
Bengaluru,2018-11-12,63.66,120.24,32.73,47.6,65.11,1.38,6.65,25.83,113.0,Moderate,2018,11,0,56.5,103.26666666666667,105.0,104.66666666666667,0
Bengaluru,2018-11-13,71.05,130.84,25.65,50.42,59.92,1.46,7.96,28.07,143.0,Moderate,2018,11,0,63.39666666666667,117.40000000000002,113.0,120.33333333333333,1
Bengaluru,2018-11-14,77.53,143.53,40.06,56.64,77.83,1.57,7.78,25.98,143.0,Moderate,2018,11,0,70.74666666666667,131.53666666666666,143.0,133.0,2
Bengaluru,2018-11-15,58.35,105.52,21.57,43.91,50.94,1.43,6.5,17.61,141.0,Moderate,2018,11,0,68.97666666666667,126.63,143.0,142.33333333333334,3
Bengaluru,2018-11-16,25.1,59.99,11.77,28.79,31.59,1.05,5.06,19.48,88.0,Satisfactory,2018,11,0,53.660000000000004,103.01333333333334,141.0,124.0,4
Bengaluru,2018-11-17,49.2,96.6,7.31,28.7,28.53,1.02,5.2,35.62,84.0,Satisfactory,2018,11,0,44.216666666666676,87.37,88.0,104.33333333333333,5
Bengaluru,2018-11-18,41.2,83.45,9.24,20.87,25.94,1.01,5.38,26.38,91.0,Satisfactory,2018,11,0,38.50000000000001,80.01333333333334,84.0,87.66666666666667,6
Bengaluru,2018-11-19,19.95,61.66,13.0,22.54,28.63,1.1,5.57,13.5,77.0,Satisfactory,2018,11,0,36.78333333333334,80.57000000000001,91.0,84.0,0
Bengaluru,2018-11-20,25.85,67.23,15.66,28.52,35.0,1.09,5.21,16.08,77.0,Satisfactory,2018,11,0,29.000000000000004,70.78000000000002,77.0,81.66666666666667,1
Bengaluru,2018-11-21,33.31,71.11,11.66,28.34,32.46,1.02,5.74,21.91,81.0,Satisfactory,2018,11,0,26.370000000000005,66.66666666666669,77.0,78.33333333333333,2
Bengaluru,2018-11-22,17.95,39.52,13.98,24.12,30.52,1.03,5.89,11.65,73.0,Satisfactory,2018,11,0,25.703333333333337,59.28666666666667,81.0,77.0,3
Bengaluru,2018-11-23,25.58,50.78,16.08,27.32,34.72,1.11,5.57,11.55,79.0,Satisfactory,2018,11,0,25.61333333333334,53.80333333333334,73.0,77.66666666666667,4
Bengaluru,2018-11-24,108.3,93.05,11.24,29.96,32.39,1.04,5.34,25.36,144.0,Moderate,2018,11,0,50.61000000000001,61.116666666666674,79.0,98.66666666666667,5
Bengaluru,2018-11-25,61.34,106.53,7.46,27.32,27.58,0.85,5.25,41.24,142.0,Moderate,2018,11,0,65.07333333333334,83.45333333333333,144.0,121.66666666666667,6
Bengaluru,2018-11-26,71.66,119.7,7.78,30.65,30.14,0.83,5.65,58.03,124.0,Moderate,2018,11,0,80.43333333333334,106.42666666666668,142.0,136.66666666666666,0
Bengaluru,2018-11-27,54.73,137.9,19.16,36.44,36.17,0.84,5.5,62.99,127.0,Moderate,2018,11,0,62.57666666666666,121.37666666666668,124.0,131.0,1
Bengaluru,2018-11-28,59.58,112.2,10.19,29.98,32.37,0.89,5.6,52.81,127.0,Moderate,2018,11,0,61.99,123.26666666666667,127.0,126.0,2
Bengaluru,2018-11-29,42.06,86.54,11.35,25.48,28.83,0.93,5.48,42.35,119.0,Moderate,2018,11,0,52.123333333333335,112.21333333333335,127.0,124.33333333333333,3
Bengaluru,2018-11-30,43.16,79.92,10.45,28.44,30.83,0.89,5.46,47.85,94.0,Satisfactory,2018,11,0,48.26666666666667,92.8866666666667,119.0,113.33333333333333,4
Bengaluru,2018-12-01,40.67,83.54,12.57,31.03,34.43,0.97,5.49,50.45,86.0,Satisfactory,2018,12,0,41.96333333333334,83.33333333333336,94.0,99.66666666666667,5
Bengaluru,2018-12-02,28.25,68.25,9.29,24.59,27.96,0.79,6.21,59.89,92.0,Satisfactory,2018,12,0,37.36000000000001,77.2366666666667,86.0,90.66666666666667,6
Bengaluru,2018-12-03,33.56,69.43,11.16,25.62,29.75,0.8,6.78,43.92,73.0,Satisfactory,2018,12,0,34.160000000000004,73.74000000000002,92.0,83.66666666666667,0
Bengaluru,2018-12-04,25.83,74.27,15.31,26.42,34.03,0.89,5.86,24.11,75.0,Satisfactory,2018,12,0,29.21333333333334,70.65000000000002,73.0,80.0,1
Bengaluru,2018-12-05,51.43,64.2,13.6,23.94,30.8,0.87,5.69,26.63,106.0,Moderate,2018,12,0,36.940000000000005,69.30000000000003,75.0,84.66666666666667,2
Bengaluru,2018-12-06,29.32,81.35,13.52,29.76,33.09,0.9,6.47,35.15,87.0,Satisfactory,2018,12,0,35.52666666666667,73.27333333333335,106.0,89.33333333333333,3
Bengaluru,2018-12-07,37.49,150.02,16.07,31.25,34.16,0.93,5.9,33.42,90.0,Satisfactory,2018,12,0,39.413333333333334,98.52333333333335,87.0,94.33333333333333,4
Bengaluru,2018-12-08,61.0,98.66,9.36,33.48,28.09,0.78,5.86,52.77,119.0,Moderate,2018,12,0,42.60333333333333,110.01000000000003,90.0,98.66666666666667,5
Bengaluru,2018-12-09,63.28,110.14,5.87,23.23,19.92,0.75,7.38,80.57,128.0,Moderate,2018,12,0,53.92333333333334,119.60666666666668,119.0,112.33333333333333,6
Bengaluru,2018-12-10,75.78,137.41,9.79,30.66,31.44,1.04,5.77,76.51,157.0,Moderate,2018,12,0,66.68666666666667,115.40333333333335,128.0,134.66666666666666,0
Bengaluru,2018-12-11,88.98,177.97,12.13,38.55,39.46,1.08,5.94,69.85,180.0,Moderate,2018,12,0,76.01333333333334,141.84000000000003,157.0,155.0,1
Bengaluru,2018-12-12,78.59,142.62,11.17,40.02,39.8,1.05,6.32,66.64,179.0,Moderate,2018,12,0,81.11666666666667,152.6666666666667,180.0,172.0,2
Bengaluru,2018-12-13,67.36,103.83,10.53,36.8,37.08,1.03,6.32,59.79,148.0,Moderate,2018,12,0,78.31,141.47333333333336,179.0,169.0,3
Bengaluru,2018-12-14,48.45,84.47,12.96,36.41,38.05,0.97,6.57,50.06,103.0,Moderate,2018,12,0,64.8,110.30666666666669,148.0,143.33333333333334,4
Bengaluru,2018-12-15,47.62,81.06,15.51,35.48,39.72,0.96,6.24,48.1,85.0,Satisfactory,2018,12,0,54.47666666666667,89.78666666666669,103.0,112.0,5
